title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id
Lamda Development – Tο masterplan για την ανάπλαση στο Ελληνικό – Ποια έργα έχουν προτεραιότητα,,2021-11-09 10:39:28,full,https://www.tanea.gr/2021/11/09/economy/economy-greece/lamda-developement-to-masterplan-gia-tin-anaplasi-sto-elliniko-poia-erga-exoun-proteraiotita/,tanea.gr,"Ξεκινούν τον προσεχή Φεβρουάριο τα έργα – Το πάρκο, το νέο παραλιακό μέτωπο, οι υποδομές κοινής ωφέλειας, οι αθλητικές και πολιτιστικές αναπτύξεις στα έργα της πρώτης πενταετίας","Το όραμα και τον συνολικό σχεδιασμό για τη μεγάλη ανάπλαση στο Ελληνικό, αλλά και τα έργα που θα ολοκληρωθούν έως το 2025, παρουσίασε σήμερα η Lamda Development με σκοπό την ενημέρωση του κοινού για το εμβληματικό αυτό έργο που θα μεταμορφώσει το παλαιό αεροδρόμιο σε μία πόλη του μέλλοντος και σε παγκόσμιο σημείο αναφοράς.

«Το Ελληνικό ξεκίνησε και έως το 2025 ένα μεγάλο μέρος του θα είναι έτοιμο, ώστε όλοι οι πολίτες να μπορούν να το ζήσουν και να νιώσουν υπερήφανοι. Μία περιοχή που σήμερα είναι δύσκολα προσβάσιμη και αποκομμένη από τον αστικό ιστό θα μεταμορφωθεί τα επόμενα χρόνια, αποκλειστικά με ιδιωτική χρηματοδότηση, σε μία σύγχρονη πράσινη πόλη που θα μπορούμε όλοι μας να επισκεπτόμαστε και να απολαμβάνουμε.",tanea.gr,28174,economics,GR,el,[],https://www.tanea.gr/wp-content/uploads/2021/11/thumbnail_The-Ellinikon-Masterplan.png,False,@ta_nea,12.728973,6824f0291ec6be65782b56c08db691dd
Θεοδωρικάκος: Δε θα επιτρέψουμε την παραβίαση των συνόρων μας,,2021-11-14 12:57:55,full,https://www.in.gr/2021/11/14/politics/kyvernisi/theodorikakos-ston-ethniko-kiryka-ston-evro-efarmostike-o-nomos/,in.gr,Ο υπουργός αναφέρθηκε στη συμφωνία για αναβάθμιση της συνεργασίας των δύο χωρών στον τομέα της ασφάλειας και παράλληλα έστειλε μήνυμα στους ομογενείς της Αμερικής.,"Στο ταξίδι του στις ΗΠΑ και τις συναντήσεις που είχε σε Ουάσιγκτον και Νέα Υόρκη με τον ομόλογό του Alejandro Mayorkas και άλλους αξιωματούχους στους τομείς της ασφάλειας και της Δικαιοσύνης, αναφέρθηκε ο υπουργός Προστασίας του Πολίτη, Τάκης Θεοδωρικάκος, σε συνέντευξη στην ομογενειακή εφημερίδα «Εθνικός Κήρυξ».Ο υπουργός αναφέρθηκε στη συμφωνία για αναβάθμιση της συνεργασίας των δύο χωρών στον τομέα της ασφάλειας και παράλληλα έστειλε μήνυμα στους ομογενείς της Αμερικής.Η επίσκεψη γίνεται σε ένα τάιμινγκ που μόνο εύκολο δε μπορεί να χαρακτηριστεί, καθώς έχουν προκύψει νέες προκλήσεις για Ελλάδα και ΗΠΑ, με τη χώρα μας και την περιοχή της ΝΑ Μεσογείου να βρίσκονται στο επίκεντρο ανακατατάξεων και ανταγωνισμών οι οποίες προκαλούν εντάσεις και μεταναστευτικά ρεύματα.",,17953,news,GR,el,[],https://www.in.gr/wp-content/uploads/2021/11/theodorikakos4-1.jpeg,False,,12.721076,460142fc8bfe4e69c678ae5bedd0cdfa
Lamda Developement – Tο masterplan για την ανάπλαση στο Ελληνικό – Ποια έργα έχουν προτεραιότητα,ΤοΒΗΜΑ Team,2021-11-09 10:46:00,full,https://www.tovima.gr/2021/11/09/finance/lamda-developement-to-masterplan-gia-tin-anaplasi-sto-elliniko-poia-erga-exoun-proteraiotita/,tovima.gr,"Ξεκινούν τον προσεχή Φεβρουάριο τα έργα – Το πάρκο, το νέο παραλιακό μέτωπο, οι υποδομές κοινής ωφέλειας, οι αθλητικές και πολιτιστικές αναπτύξεις στα έργα της πρώτης πενταετίας","Το όραμα και τον συνολικό σχεδιασμό για τη μεγάλη ανάπλαση στο Ελληνικό, αλλά και τα έργα που θα ολοκληρωθούν έως το 2025, παρουσίασε σήμερα η Lamda Development με σκοπό την ενημέρωση του κοινού για το εμβληματικό αυτό έργο που θα μεταμορφώσει το παλαιό αεροδρόμιο σε μία πόλη του μέλλοντος και σε παγκόσμιο σημείο αναφοράς. «Το Ελληνικό ξεκίνησε και έως το 2025 ένα μεγάλο μέρος του θα είναι έτοιμο, ώστε όλοι οι πολίτες να μπορούν να το ζήσουν και να νιώσουν υπερήφανοι. Μία περιοχή που σήμερα είναι δύσκολα προσβάσιμη και αποκομμένη από τον αστικό ιστό θα μεταμορφωθεί τα επόμενα χρόνια, αποκλειστικά με ιδιωτική χρηματοδότηση, σε μία σύγχρονη πράσινη πόλη που θα μπορούμε όλοι μας να επισκεπτόμαστε και να απολαμβάνουμε.",,19296,news,GR,el,[],https://www.tovima.gr/wp-content/uploads/2021/11/09/thumbnail_The-Ellinikon-Masterplan.png,False,,12.714152,9a9b1ef8782a8c4bcaa2b704a1003b18
Πάιατ: Η ελληνοαμερικανική συνεργασία στην ενέργεια από τα μεγαλύτερα «success stories»,Newsroom,2021-11-07 07:50:29,full,https://www.cnn.gr/kosmos/story/288384/paiat-h-ellinoamerikaniki-synergasia-stin-energeia-apo-ta-megalytera-success-stories,cnn.gr,Η ελληνοαμερικανική συνεργασία στον τομέα της ενέργειας είναι ένα από τα μεγαλύτερα «success stories» #CNNgrNews,"Η ελληνοαμερικανική συνεργασία στον τομέα της ενέργειας είναι ένα από τα μεγαλύτερα «success stories» τα τελευταία χρόνια, τονίζει ο πρέσβης των Ηνωμένων Πολιτειών στην Ελλάδα, Τζέφρι Πάιατ, σε δηλώσεις του στο Αθηναϊκό-Μακεδονικό Πρακτορείο Ειδήσεων. Οι δηλώσεις έγιναν στο περιθώριο του Thessaloniki Summit 2021, που διοργάνωσαν προ ημερών ο Σύνδεσμος Βιομηχανιών Ελλάδος (ΣΒΕ) και το Οικονομικό Φόρουμ των Δελφών, υπό την αιγίδα της Προέδρου της Δημοκρατίας Κατερίνας Σακελλαροπούλου.Ο Αμερικανός πρέσβης χαρακτηρίζει πολύ συναρπαστική την περίοδο που διανύουν συνολικά οι ελληνοαμερικανικές σχέσεις και διαβεβαιώνει ότι θα συνεχίσει η ανάπτυξη των διμερών δεσμών σε όλο το φάσμα των τομέων που διατρέχει ο Στρατηγικός Διάλογος.",cnn.gr,32666,news,GR,el,['Newsroom'],https://cdn.cnngreece.gr/media/news/2021/11/07/288384/facebook/facebookPyatt.jpg,False,@CNNgreece,12.70929,93a464fa2f10020770f623ee89cef159
Πάιατ: Από τα μεγαλύτερα success stories η ελληνοαμερικανική συνεργασία στην ενέργεια,,2021-11-07 14:41:00,full,https://www.newsbeast.gr/politiki/arthro/7980969/paiat-apo-ta-megalytera-success-stories-i-ellinoamerikaniki-synergasia-stin-energeia,newsbeast.gr,"Η ελληνοαμερικανική συνεργασία στον τομέα της ενέργειας είναι ένα από τα μεγαλύτερα «success stories» τα τελευταία χρόνια, τονίζει ο πρέσβης των Ηνωμένων Πολιτειών στην Ελλάδα Τζέφρι Πάιατ, σε…","Η ελληνοαμερικανική συνεργασία στον τομέα της ενέργειας είναι ένα από τα μεγαλύτερα «success stories» τα τελευταία χρόνια, τονίζει ο πρέσβης των Ηνωμένων Πολιτειών στην Ελλάδα Τζέφρι Πάιατ, σε δηλώσεις του στο Αθηναϊκό-Μακεδονικό Πρακτορείο Ειδήσεων, στο περιθώριο του Thessaloniki Summit 2021, που διοργάνωσαν προ ημερών ο Σύνδεσμος Βιομηχανιών Ελλάδος (ΣΒΕ) και το Οικονομικό Φόρουμ των Δελφών, υπό την αιγίδα της Προέδρου της Δημοκρατίας Κατερίνας Σακελλαροπούλου.
Ο Αμερικανός πρέσβης χαρακτηρίζει πολύ συναρπαστική την περίοδο που διανύουν συνολικά οι ελληνοαμερικανικές σχέσεις και διαβεβαιώνει ότι θα συνεχίσει η ανάπτυξη των διμερών δεσμών σε όλο το φάσμα των τομέων που διατρέχει ο Στρατηγικός Διάλογος.",newsbeast.gr,35555,politics,GR,el,[],https://www.newsbeast.gr/image/s1200x630/file/files/1/2021/11/paiat.jpg,False,@newsbeast,12.706835,5c7d9a576e17e48512a9db933e636b79
Η Lamda Development παρουσιάζει τον συνολικό σχεδιασμό της μεγάλης ανάπλασης στο Ελληνικό,Newsroom,2021-11-09 10:55:12,full,https://www.cnn.gr/oikonomia/epixeiriseis/story/288696/h-lamda-development-paroysiazei-ton-synoliko-sxediasmo-tis-megalis-anaplasis-sto-elliniko,cnn.gr,Η Lamda Development παρουσιάζει τον συνολικό σχεδιασμό της μεγάλης ανάπλασης στο Ελληνικό,"Το πάρκο, το νέο παραλιακό μέτωπο, οι υποδομές κοινής ωφέλειας, οι αθλητικές και πολιτιστικές αναπτύξεις στα έργα της πρώτης πενταετίας Το όραμα και τον συνολικό σχεδιασμό για τη μεγάλη ανάπλαση στο Ελληνικό, αλλά και τα έργα που θα ολοκληρωθούν έως το 2025, παρουσίασε σήμερα η Lamda Development. Πρόκειται για την τρίτη διαδικτυακή παρουσίαση, της εταιρείας με σκοπό την ενημέρωση του κοινού για το εμβληματικό αυτό έργο που θα μεταμορφώσει το παλαιό αεροδρόμιο σε μία πόλη του μέλλοντος και σε παγκόσμιο σημείο αναφοράς.",cnn.gr,32666,news,GR,el,['Newsroom'],https://cdn.cnngreece.gr/media/news/2021/11/09/288696/facebook/facebookThe-Ellinikon-Masterplan.jpg,False,@CNNgreece,12.696122,c89e2904c48d3ffc31bad8b0358153fa
Α.Κυπριανού: «Από το 2004 μέχρι σήμερα διατέθηκαν €1.86 δις μέσω της ΚΑΠ»,Sigmalive Ltd,2021-11-12 09:11:00,full,https://www.sigmalive.com/news/europ/867725/akyprianou-apo-to-2004-mexri-simera-diatethikan-186-dis-meso-tis-kap,sigmalive.com,"Με τον στόχο ο Οργανισμός Αγροτικών Πληρωμών «ΚΟΑΠ», να καταστεί ένας από τους πιο σύγχρονους και αποτελεσματικούς στην Ευρώπη, ο νέος Επίτροπος Αγροτικών...","Με τον στόχο ο Οργανισμός Αγροτικών Πληρωμών «ΚΟΑΠ», να καταστεί ένας από τους πιο σύγχρονους και αποτελεσματικούς στην Ευρώπη, ο νέος Επίτροπος Αγροτικών Πληρωμών Ανδρέας Κυπριανού, οδεύει όπως λέγει με «δεξί», για να πετύχει τα καλύτερα για τους αγρότες και την γεωργία μας. Στη συνέντευξη που ακολουθεί για το «SIGMALIVE», αναφέρεται μεταξύ άλλων στην Κοινή Αγροτική Πολιτική «ΚΑΠ», της ευκαιρίες που προσφέρονται σε νέους αγρότες και τις επιχορηγήσεις. 1.         Νέος Επίτροπος Αγροτικών Πληρωμών.",sigmalive.com,48304,news,GR,el,['Sigmalive Ltd'],https://www.sigmalive.com/application/cache/default/images/news/636x332/9f078ac8c0e94fa38b2699e8cb1c6718.jpg,False,,12.692412,35fba67a6b3671efc328001a184d9fca
Πάιατ: Η ελληνοαμερικανική συνεργασία στην ενέργεια από τα μεγαλύτερα «success stories»,Newsroom,2021-11-07 11:16:15,full,https://www.newsbomb.gr/kosmos/story/1250860/paiat-h-ellinoamerikaniki-synergasia-stin-energeia-apo-ta-megalytera-success-stories,newsbomb.gr,"Η ελληνοαμερικανική συνεργασία στον τομέα της ενέργειας είναι ένα από τα μεγαλύτερα «success stories» τα τελευταία χρόνια, τονίζει ο πρέσβης των Ηνωμένων...","Η ελληνοαμερικανική συνεργασία στον τομέα της ενέργειας είναι ένα από τα μεγαλύτερα «success stories» τα τελευταία χρόνια, τονίζει ο πρέσβης των Ηνωμένων Πολιτειών στην Ελλάδα Τζέφρι Πάιατ, σε δηλώσεις του στο Αθηναϊκό-Μακεδονικό Πρακτορείο Ειδήσεων. Ο Αμερικανός πρέσβης χαρακτηρίζει πολύ συναρπαστική την περίοδο που διανύουν συνολικά οι ελληνοαμερικανικές σχέσεις και διαβεβαιώνει ότι θα συνεχίσει η ανάπτυξη των διμερών δεσμών σε όλο το φάσμα των τομέων που διατρέχει ο Στρατηγικός Διάλογος. ΔΗΜΟΦΙΛΕΙΣ ΕΙΔΗΣΕΙΣ ΤΩΡΑ 
«Αυτό ήταν ένα από τα μεγαλύτερα success stories της ελληνικής ενεργειακής πολιτικής και της συνεργασίας ΗΠΑ-Ελλάδας τα τελευταία δύο χρόνια», λέει ο Αμερικανός πρέσβης, αναφερόμενος στα διάφορα πρότζεκτς που προωθούν την ενεργειακή διαφοροποίηση στην περιοχή.",newsbomb.gr,32083,news,GR,el,['Newsroom'],https://nb.bbend.net/media/news/2021/11/07/1250860/facebook/facebookPAYAT.jpg,False,@newsbombgr,12.681877,29865f2e02a7203d095574a7b2fd0ed6
Ποιο είναι το σχέδιο ανάκαμψης της Ελλάδας,Capital.gr,2021-11-11 23:45:00,timezone unknown,https://www.capital.gr/cer-org-uk/3594524/poio-einai-to-sxedio-anakampsis-tis-elladas,capital.gr,"Όπως συμβαίνει με τα σχέδια των περισσότερων χωρών, οι επενδύσεις ψηφιοποίησης κατέχουν σημαντικό μερίδιο στο σχέδιο ανάπτυξης.","Των Elisabetta Cornago και John Springford
 Ενώ η Ελλάδα κατάφερε να αποφύγει ένα μεγάλο πρώτο κύμα μολύνσεων από τον κορονοϊό με το έγκαιρο lockdown την άνοιξη του 2020, υπέστη πλήγμα από δύο περαιτερω κύματα -και δύο ακόμη lockdowns- τον Νοέμβριο και Δεκέμβριο του 2020 και τον Απρίλιο-Μάιο του 2021. Οι περισσότερες δραστηριότητες άνοιξαν εκ νέου στα μέσα του Μαϊου 2021.
 Το 2020, η κυβερνητική στήριξη προς την οικονομία ανήλθε στα 23,5 δισ. ευρώ. Αυτό περιλάμβανε το πακέτο στήριξης έκτακτης ανάγκης για τον τομέα της υγείας (όπως οι προσλήψεις επιπλέον προσωπικού και η μείωση του ΦΠΑ σε προστατευτικό εξοπλισμό) και την προσφορά βοήθεια στους βαρύτατα πληγέντες και στις επιχειρήσεις, αντίστοιχα μέσω μεταβιβάσεων (όπως επιδόματα σε μετρητά και επέκταση των επιδομάτων ανεργίας), και στήριξη ρευστότητας (όπως εγγυήσεις δανείων και αναβολή πληρωμής τόκων).",capital.gr,21133,news,GR,el,['Capital.gr'],https://www.capital.gr/Content/ImagesDatabase/fb/1000x523/crop/both/1e/1e58007cfcb14259b71c80cf07319422.jpg,False,@capitalgr,12.671944,df274b392c4bd3da1e88cf7562d83d77
ΤΗΙΝΚ ΤΑΝΚ,Capital.gr,2021-11-11 21:22:00,full,https://www.capital.gr/cer-org-uk/3594524/tiink-tank,capital.gr,"Όπως συμβαίνει με τα σχέδια των περισσότερων χωρών, οι επενδύσεις ψηφιοποίησης κατέχουν σημαντικό μερίδιο στο σχέδιο ανάπτυξης.","Των Elisabetta Cornago και John Springford
 Ενώ η Ελλάδα κατάφερε να αποφύγει ένα μεγάλο πρώτο κύμα μολύνσεων από τον κορονοϊό με το έγκαιρο lockdown την άνοιξη του 2020, υπέστη πλήγμα από δύο περαιτερω κύματα -και δύο ακόμη lockdowns- τον Νοέμβριο και Δεκέμβριο του 2020 και τον Απρίλιο-Μάιο του 2021. Οι περισσότερες δραστηριότητες άνοιξαν εκ νέου στα μέσα του Μαϊου 2021.
 Το 2020, η κυβερνητική στήριξη προς την οικονομία ανήλθε στα 23,5 δισ. ευρώ. Αυτό περιλάμβανε το πακέτο στήριξης έκτακτης ανάγκης για τον τομέα της υγείας (όπως οι προσλήψεις επιπλέον προσωπικού και η μείωση του ΦΠΑ σε προστατευτικό εξοπλισμό) και την προσφορά βοήθεια στους βαρύτατα πληγέντες και στις επιχειρήσεις, αντίστοιχα μέσω μεταβιβάσεων (όπως επιδόματα σε μετρητά και επέκταση των επιδομάτων ανεργίας), και στήριξη ρευστότητας (όπως εγγυήσεις δανείων και αναβολή πληρωμής τόκων).",capital.gr,21133,business,GR,el,['Capital.gr'],https://www.capital.gr/Content/ImagesDatabase/fb/1000x523/crop/both/1e/1e58007cfcb14259b71c80cf07319422.jpg,False,@capitalgr,12.671944,1ff32e938ff2256dc6fbdca2e62b8649
Πάιατ – Η ελληνοαμερικανική συνεργασία στην ενέργεια από τα μεγαλύτερα «success stories»,ΤοΒΗΜΑ Team,2021-11-07 08:10:35,full,https://www.tovima.gr/2021/11/07/finance/paiat-i-ellinoamerikaniki-synergasia-stin-energeia-apo-ta-megalytera-success-stories/,tovima.gr,Ο Αμερικανός πρέσβης χαρακτηρίζει πολύ συναρπαστική την περίοδο που διανύουν συνολικά οι σχέσεις των δύο χωρών,"Η ελληνοαμερικανική συνεργασία στον τομέα της ενέργειας είναι ένα από τα μεγαλύτερα «success stories» τα τελευταία χρόνια, τονίζει ο πρέσβης των Ηνωμένων Πολιτειών στην Ελλάδα Τζέφρι Πάιατ σε δηλώσεις του στο Αθηναϊκό-Μακεδονικό Πρακτορείο Ειδήσεων, στο περιθώριο του Thessaloniki Summit 2021, που διοργάνωσαν προ ημερών ο Σύνδεσμος Βιομηχανιών Ελλάδος (ΣΒΕ) και το Οικονομικό Φόρουμ των Δελφών, υπό την αιγίδα της Προέδρου της Δημοκρατίας Κατερίνας Σακελλαροπούλου.Ο Αμερικανός πρέσβης χαρακτηρίζει πολύ συναρπαστική την περίοδο που διανύουν συνολικά οι ελληνοαμερικανικές σχέσεις και διαβεβαιώνει ότι θα συνεχίσει η ανάπτυξη των διμερών δεσμών σε όλο το φάσμα των τομέων που διατρέχει ο Στρατηγικός Διάλογος.",tovima.gr,19296,news,GR,el,['Τοβημα Team'],https://www.tovima.gr/wp-content/uploads/2021/11/07/paiat-1.jpg,False,@tovimagr,12.671064,9003be26411f31240b94dde102998bd8
Λιβανός: 21 αρδευτικά έργα 4 δισ. μέσα από το πρόγραμμα «Ύδωρ 2.0»,,2021-11-08 18:30:00,full,https://www.businessdaily.gr/oikonomia/52337_libanos-21-ardeytika-erga-4-dis-mesa-apo-programma-udor-20,businessdaily.gr,"Τα 21 έργα που ανακοινώθηκαν σήμερα, θα κατασκευαστούν μέσω ΣΔΙΤ. Η μέση διάρκεια λειτουργίας τους υπολογίζεται στα 25 έτη, ενώ το συνολικό κόστος σε βάθος 25ετίας, θα ξεπεράσει τα 4 δισ.","Τα πρώτα οκτώ από τα συνολικά 21 αρδευτικά έργα του προγράμματος «Ύδωρ 2.0», συνολικού κόστους κατασκευής 1,6 δισ. ευρώ, ανακοίνωσε ο υπουργός Αγροτικής Ανάπτυξης και Τροφίμων, Σπήλιος Λιβανός, σε εκδήλωση που πραγματοποιήθηκε σε κεντρικό ξενοδοχείο της Αθήνας, στην οποία παραβρέθηκε και ο πρωθυπουργός, Κυριάκος Μητσοτάκης.«Υλοποιούμε ένα τεράστιο πρόγραμμα επενδύσεων στις εγγειοβελτιωτικές υποδομές, αντίστοιχης σημασίας για την περιφερειακή ανάπτυξη με αυτό των αεροδρομίων και των εθνικών οδών», δήλωσε ο κ.",businessdaily.gr,753993,news,GR,el,[],https://www.businessdaily.gr/sites/default/files/styles/main_full/public/2021-10/BusinessDaily-Spilios%20Livanos.jpg?itok=muMBhFfU,False,@businessdailygr,12.660753,11d2c77a773eef2325188e3461db0d0a
"Η αρχή έγινε στην αυτοκίνηση: 6 ""κολοσσοί"" και 31 χώρες δεσμεύθηκαν για κατάργηση βενζινοκίνητων",,2021-11-10 08:30:00,timezone unknown,https://www.metaforespress.gr/autokinitodromoi/6-%CE%B1%CF%85%CF%84%CE%BF%CE%BA%CE%B9%CE%BD%CE%B7%CF%84%CE%BF%CE%B2%CE%B9%CE%BF%CE%BC%CE%B7%CF%87%CE%B1%CE%BD%CE%AF%CE%B5%CF%82-%CE%BA%CE%B1%CE%B9-31-%CF%87%CF%8E%CF%81%CE%B5%CF%82-%CE%B5%CE%AF%CF%80,metaforespress.gr,Έξι μεγάλες αυτοκινητοβιομηχανίες και 31 κυβερνήσεις δεσμεύτηκαν να εργαστούν για τη σταδιακή κατάργηση των πωλήσεων νέων βενζινοκίνητων και πετρελαιοκίνητων οχημάτων έως το 2040 παγκοσμίως και έως το 2035 σε «κορυφαίες αγορές».,"Τουλάχιστον έξι μεγάλες αυτοκινητοβιομηχανίες – συμπεριλαμβανομένων των Ford, Mercedes-Benz, General Motors και Volvo – και 31 κυβερνήσεις δεσμεύτηκαν να εργαστούν για τη σταδιακή κατάργηση των πωλήσεων νέων βενζινοκίνητων και πετρελαιοκίνητων οχημάτων έως το 2040 παγκοσμίως και έως το 2035 σε «κορυφαίες αγορές».

Επιμέλεια: Βάσω Βεγιάζη

Σύμφωνα με δημοσίευμα της 'New York Times', ορισμένοι από τους μεγαλύτερους κατασκευαστές αυτοκινήτων στον κόσμο, όπως η Toyota, η Volkswagen και η συμμαχία Nissan-Renault απείχαν από τη δέσμευση αυτή, η οποία ωστόσο δεν είναι νομικά δεσμευτική.",metaforespress.gr,790470,news,GR,el,[],https://www.metaforespress.gr/wp-content/uploads/2020/05/HLEKTROKINHSH-e1624955959330.jpg,False,@metaforespress,12.657403,a4540febab14a99b474711429e205a53
Η Lamda Development παρουσίασε τον συνολικό σχεδιασμό της μεγάλης ανάπλασης στο Ελληνικό & τα έργα που θα μεταμορφώσουν την περιοχή,author,2021-11-09 13:34:00,full,https://www.nextdeal.gr/epikairotita/oikonomia/123811/i-lamda-development-paroysiase-ton-synoliko-shediasmo-tis-megalis,nextdeal.gr,"Το όραμα και τον συνολικό σχεδιασμό για τη μεγάλη ανάπλαση στο Ελληνικό, αλλά και τα έργα που θα ολοκληρωθούν έως το 2025, παρουσίασε σήμερα η Lamda Development. Πρόκειται για την...","Το όραμα και τον συνολικό σχεδιασμό για τη μεγάλη ανάπλαση στο Ελληνικό, αλλά και τα έργα που θα ολοκληρωθούν έως το 2025, παρουσίασε σήμερα η Lamda Development. Πρόκειται για την τρίτη διαδικτυακή παρουσίαση, της εταιρείας με σκοπό την ενημέρωση του κοινού για το εμβληματικό αυτό έργο που θα μεταμορφώσει το παλαιό αεροδρόμιο σε μία πόλη του μέλλοντος και σε παγκόσμιο σημείο αναφοράς. [Δείτε εδώ τη διαδικτυακή παρουσίαση ] «Το Ελληνικό ξεκίνησε και έως το 2025 ένα μεγάλο μέρος του θα είναι έτοιμο, ώστε όλοι οι πολίτες να μπορούν να το ζήσουν και να νιώσουν υπερήφανοι.",nextdeal.gr,576319,news,GR,el,['author'],https://www.nextdeal.gr/sites/default/files/styles/ogimage_thumb/public/article/2021-11/the_ellinikon_masterplan.png?itok=-Uis2ZaP,False,,12.655246,7c0cc665072cc36a133b847a9b23af17
Μητσοτάκης σε Unesco: Να επανενωθούν τα Γλυπτά Παρθενώνα που είναι στο Λονδίνο με αυτά της Αθήνας,,2021-11-12 19:21:04,full,https://www.skai.gr/news/world/mitsotakis-unesco-na-epanenothoun-glypta-parthenona-einai-sto-londino-me-ayta-athinas,skai.gr,"«Ας εξετάσουμε το ζήτημα των Γλυπτών του Παρθενώνα, τα οποία αποτελούν ένα εξαιρετικά σημαντικό κομμάτι της παγκόσμιας πολιτιστικής κληρονομιάς, ενώ ταυτόχρονα αποτελούν ίσως τη σημαντικότερη…","Το θέμα της επιστροφής των γλυπτών του Παρθενώνα στην Ελλάδα έθεσε ο πρωθυπουργός Κυριάκος Μητσοτάκης στην ομιλία του στην εορταστική εκδήλωση για τη συμπλήρωση 75 ετών από την ίδρυση της UNESCO. «Δεν μπορεί να υπάρξει διάλογος μεταξύ των εθνών, αν δεν υπάρχει διάλογος μεταξύ των πολιτισμών, κάτι που προϋποθέτει σεβασμό για την ιστορία, την κληρονομιά και την ταυτότητα του κάθε έθνους. Κατά τη γνώμη μου, αυτό σημαίνει ότι τα εμβληματικά μνημεία, που είναι άρρηκτα συνδεδεμένα με την ταυτότητα ενός έθνους, θα πρέπει να αποτελούν υπόθεση του έθνους αυτού.",© 2021 ΣΚΑΪ. Με επιφύλαξη κάθε νόμιμου δικαιώματος,26162,news,GR,el,[],https://www.skai.gr/sites/default/files/styles/large/public/2020-09/glipta-parthenona-ampe.jpg?itok=i0cVp-EP,False,,12.654504,0bbfd4ff41ec24b0e34f377d6fca2b83
Η Lamda Development παρουσιάζει τον συνολικό σχεδιασμό της μεγάλης ανάπλασης στο Ελληνικό,,2021-11-09 11:55:40,full,https://www.skai.gr/news/finance/i-lamda-development-parousiazei-ton-synoliko-sxediasmo-tis-megalis-anaplasis-sto-ellinik,skai.gr,"Στο πλαίσιο της δημιουργίας μίας σύγχρονης πόλης που θα είναι φιλική προς το περιβάλλον και τους πολίτες, η Lamda Development σχεδιάζει και θα χρηματοδοτήσει εξ ολοκλήρου μία σειρά από έργα υποδομών…","Το όραμα και τον συνολικό σχεδιασμό για τη μεγάλη ανάπλαση στο Ελληνικό, αλλά και τα έργα που θα ολοκληρωθούν έως το 2025, παρουσίασε σήμερα η Lamda Development. Πρόκειται για την τρίτη διαδικτυακή παρουσίαση, της εταιρείας με σκοπό την ενημέρωση του κοινού για το εμβληματικό αυτό έργο που θα μεταμορφώσει το παλαιό αεροδρόμιο σε μία πόλη του μέλλοντος και σε παγκόσμιο σημείο αναφοράς.   «Το Ελληνικό ξεκίνησε και έως το 2025 ένα μεγάλο μέρος του θα είναι έτοιμο, ώστε όλοι οι πολίτες να μπορούν να το ζήσουν και να νιώσουν υπερήφανοι.",skai.gr,26162,news,GR,el,[],https://www.skai.gr/sites/default/files/styles/large/public/2021-11/elliniko_maketa_lamda.jpg?itok=hs22KWGp,False,,12.648497,591dac7a524171459eb63f75e97ee81e
Ελληνικό: Το masterplan αποκάλυψε τη γέννηση μιας πρότυπης και έξυπνης πόλης με τις «γειτονιές των 15 λεπτών»,ΒΑΣΙΛΗΣ ΠΟΥΛΟΣ 10/11/2021 08:03,2021-11-10 06:03:00,full,https://www.iefimerida.gr/ellada/elliniko-protypi-poli-kai-geitonies-ton-15-lepton,iefimerida.gr,"Το Ελληνικό, μία περιοχή συνολικής έκτασης 6.200.000 τ.μ., αποτελεί μια σπάνια ευκαιρία για τη δημιουργία μιας πρότυπης πόλης αναφέρει η Lamda Development. | ΕΛΛΑΔΑ | ελληνικό, Lamda Development,…","Το Ελληνικό, μία περιοχή συνολικής έκτασης 6.200.000 τ.μ., αποτελεί μια σπάνια ευκαιρία για τη δημιουργία μιας πρότυπης πόλης αναφέρει η Lamda Development. Πρόκειται για ένα σχέδιο ανάπτυξης σε μεγάλη κλίμακα, ανάμεσα στο κέντρο της Αθήνας και τα παραλιακά νότια προάστια, σε μία προνομιακή τοποθεσία με ένα θαυμάσιο κλίμα και ηλιοφάνεια. 
ΤΟ ΑΡΘΡΟ ΣΥΝΕΧΙΖΕΙ ΜΕΤΑ ΤΗΝ ΔΙΑΦΗΜΙΣΗ
Το Ελληνικό αλλάζει την αρχιτεκτονική και πολεοδομική φιλοσοφία της Αθήνας. Θα αναπτυχθεί μία πόλη με βάσει τις σύγχρονες διεθνείς πρακτικές όπου ο καθένας θα μπορεί να ό,τι χρειάζεται σε πολύ κοντινή απόσταση Στην παρουσίαση του masterplan για το Ελληνικό Διευθύνων Σύμβουλος της Lamda Development, κ.",iefimerida.gr,26696,news,GR,el,['ΒΑΣΙΛΗΣ ΠΟΥΛΟΣ'],https://www.iefimerida.gr/sites/default/files/styles/facebook/public/2021-11/elliniko-mtropolitan-park.jpeg?itok=Q8UDTG3Q,False,@iefimerida,12.6445265,19bc07625494bf60c6645495e9b42577
